"","workerid","rt","statements","weight","pronoun","question","profession","correctResponse","response","slide_number_in_experiment","language","enjoyment","gender","age","problems","comments","asses","fairprice","education","OS","screenH","screenW","Browser","hitid","hittypeid","title","description","keywords","reward","creationtime","assignments","numavailable","numpending","numcomplete","hitstatus","reviewstatus","annotation","assignmentduration","autoapprovaldelay","hitlifetime","viewhit","assignmentid","workerid.1","assignmentstatus","autoapprovaltime","assignmentaccepttime","assignmentsubmittime","assignmentapprovaltime","assignmentrejecttime","deadline","feedback","reject","Answer.condition","Answer.time_in_minutes","Answer.catch_trials"
"26",0,6469,"[u'The cheerleader arrived early for the game.', u' was amazed to see how many people were there.']",10.77,"She","Did the cheerleader arrive late for the game?","cheerleader","No","[5017, 472, 1312, 2008, u'No']",29,"English",0,"Male",39,"""Everyday"" is an adjective.","No.","Yes",".50",3,"Windows",1080,1920,"Chrome","3N5YJ55YXF2DQCQ4TQ2X588Z73JANZ","3QY2P19FFHX9BG7GXSZS9WCOSF7NX3","Language study","Answer questions about different professions. Quick and fun.","language research stanford fun cognitive science university experiment","$0.40","Fri May 12 08:47:36 PDT 2017",9,0,0,9,"Reviewable","NotReviewed","1 cond",1800,300,"Sun May 14 08:47:36 PDT 2017","https://requester.mturk.com/mturk/manageHIT?HITId=3N5YJ55YXF2DQCQ4TQ2X588Z73JANZ","34PGFRQONOAH0J0G5ZBZIAKX859WJR",0,"Approved","Fri May 12 08:59:54 PDT 2017","Fri May 12 08:48:06 PDT 2017","Fri May 12 08:54:54 PDT 2017","Fri May 12 09:00:16 PDT 2017",NA,NA,NA,NA,"undefined",6.76781666666667,"[]"
"27",0,8432,"[u'The receptionist received an invitation to a charity benefit.', u' decided not to go because there was a lot piling up at work.']",9.57,"She","Did the receptionist receive an invitation to a charity benefit?","receptionist","Yes","[4584, 432, 2807, 2383, u'Yes']",30,"English",0,"Male",39,"""Everyday"" is an adjective.","No.","Yes",".50",3,"Windows",1080,1920,"Chrome","3N5YJ55YXF2DQCQ4TQ2X588Z73JANZ","3QY2P19FFHX9BG7GXSZS9WCOSF7NX3","Language study","Answer questions about different professions. Quick and fun.","language research stanford fun cognitive science university experiment","$0.40","Fri May 12 08:47:36 PDT 2017",9,0,0,9,"Reviewable","NotReviewed","1 cond",1800,300,"Sun May 14 08:47:36 PDT 2017","https://requester.mturk.com/mturk/manageHIT?HITId=3N5YJ55YXF2DQCQ4TQ2X588Z73JANZ","34PGFRQONOAH0J0G5ZBZIAKX859WJR",0,"Approved","Fri May 12 08:59:54 PDT 2017","Fri May 12 08:48:06 PDT 2017","Fri May 12 08:54:54 PDT 2017","Fri May 12 09:00:16 PDT 2017",NA,NA,NA,NA,"undefined",6.76781666666667,"[]"
"28",0,7719,"[u'The pilot announced the time and the weather.', u' indicated that the plane would be landing a little ahead of schedule.']",2.07,"He","Was the plane going to arrive late?","pilot","No","[5200, 368, 2184, 2360, u'No']",31,"English",0,"Male",39,"""Everyday"" is an adjective.","No.","Yes",".50",3,"Windows",1080,1920,"Chrome","3N5YJ55YXF2DQCQ4TQ2X588Z73JANZ","3QY2P19FFHX9BG7GXSZS9WCOSF7NX3","Language study","Answer questions about different professions. Quick and fun.","language research stanford fun cognitive science university experiment","$0.40","Fri May 12 08:47:36 PDT 2017",9,0,0,9,"Reviewable","NotReviewed","1 cond",1800,300,"Sun May 14 08:47:36 PDT 2017","https://requester.mturk.com/mturk/manageHIT?HITId=3N5YJ55YXF2DQCQ4TQ2X588Z73JANZ","34PGFRQONOAH0J0G5ZBZIAKX859WJR",0,"Approved","Fri May 12 08:59:54 PDT 2017","Fri May 12 08:48:06 PDT 2017","Fri May 12 08:54:54 PDT 2017","Fri May 12 09:00:16 PDT 2017",NA,NA,NA,NA,"undefined",6.76781666666667,"[]"
"29",0,8664,"[u'The dental assistant made several recommendations.', u' stressed the importance of avoiding sugary snacks.']",9.63,"He","Did the dental assistant encourage avoiding sugary snacks?","dental assistant","Yes","[5168, 384, 2168, 2279, u'Yes']",32,"English",0,"Male",39,"""Everyday"" is an adjective.","No.","Yes",".50",3,"Windows",1080,1920,"Chrome","3N5YJ55YXF2DQCQ4TQ2X588Z73JANZ","3QY2P19FFHX9BG7GXSZS9WCOSF7NX3","Language study","Answer questions about different professions. Quick and fun.","language research stanford fun cognitive science university experiment","$0.40","Fri May 12 08:47:36 PDT 2017",9,0,0,9,"Reviewable","NotReviewed","1 cond",1800,300,"Sun May 14 08:47:36 PDT 2017","https://requester.mturk.com/mturk/manageHIT?HITId=3N5YJ55YXF2DQCQ4TQ2X588Z73JANZ","34PGFRQONOAH0J0G5ZBZIAKX859WJR",0,"Approved","Fri May 12 08:59:54 PDT 2017","Fri May 12 08:48:06 PDT 2017","Fri May 12 08:54:54 PDT 2017","Fri May 12 09:00:16 PDT 2017",NA,NA,NA,NA,"undefined",6.76781666666667,"[]"
"30",0,6855,"[u'The electrician examined the light fixing.', u' needed a special attachment to fix it.']",2.2,"He","Was the electrician mending a stereo?","electrician","No","[6160, 384, 1880, 1824, u'No']",33,"English",0,"Male",39,"""Everyday"" is an adjective.","No.","Yes",".50",3,"Windows",1080,1920,"Chrome","3N5YJ55YXF2DQCQ4TQ2X588Z73JANZ","3QY2P19FFHX9BG7GXSZS9WCOSF7NX3","Language study","Answer questions about different professions. Quick and fun.","language research stanford fun cognitive science university experiment","$0.40","Fri May 12 08:47:36 PDT 2017",9,0,0,9,"Reviewable","NotReviewed","1 cond",1800,300,"Sun May 14 08:47:36 PDT 2017","https://requester.mturk.com/mturk/manageHIT?HITId=3N5YJ55YXF2DQCQ4TQ2X588Z73JANZ","34PGFRQONOAH0J0G5ZBZIAKX859WJR",0,"Approved","Fri May 12 08:59:54 PDT 2017","Fri May 12 08:48:06 PDT 2017","Fri May 12 08:54:54 PDT 2017","Fri May 12 09:00:16 PDT 2017",NA,NA,NA,NA,"undefined",6.76781666666667,"[]"
"31",0,8359,"[u'The farmer was worried about the next harvest.', u' was concerned there wouldn&quotechart be enough rain.']",2.27,"She","Was the farmer concerned there wouldn&quotechart be enough rain?","farmer","Yes","[4656, 512, 1616, 1720, u'Yes']",34,"English",0,"Male",39,"""Everyday"" is an adjective.","No.","Yes",".50",3,"Windows",1080,1920,"Chrome","3N5YJ55YXF2DQCQ4TQ2X588Z73JANZ","3QY2P19FFHX9BG7GXSZS9WCOSF7NX3","Language study","Answer questions about different professions. Quick and fun.","language research stanford fun cognitive science university experiment","$0.40","Fri May 12 08:47:36 PDT 2017",9,0,0,9,"Reviewable","NotReviewed","1 cond",1800,300,"Sun May 14 08:47:36 PDT 2017","https://requester.mturk.com/mturk/manageHIT?HITId=3N5YJ55YXF2DQCQ4TQ2X588Z73JANZ","34PGFRQONOAH0J0G5ZBZIAKX859WJR",0,"Approved","Fri May 12 08:59:54 PDT 2017","Fri May 12 08:48:06 PDT 2017","Fri May 12 08:54:54 PDT 2017","Fri May 12 09:00:16 PDT 2017",NA,NA,NA,NA,"undefined",6.76781666666667,"[]"
"32",0,10223,"[u'The pediatrician gave out free gift bags to every appointment.', u' included in each gift bag the child&quotechars favorite candy.']",5.43,"She","Did the pediatrician give out free gift bags to only some appointments?","pediatrician","No","[6183, 392, 3089, 2839, u'No']",35,"English",0,"Male",39,"""Everyday"" is an adjective.","No.","Yes",".50",3,"Windows",1080,1920,"Chrome","3N5YJ55YXF2DQCQ4TQ2X588Z73JANZ","3QY2P19FFHX9BG7GXSZS9WCOSF7NX3","Language study","Answer questions about different professions. Quick and fun.","language research stanford fun cognitive science university experiment","$0.40","Fri May 12 08:47:36 PDT 2017",9,0,0,9,"Reviewable","NotReviewed","1 cond",1800,300,"Sun May 14 08:47:36 PDT 2017","https://requester.mturk.com/mturk/manageHIT?HITId=3N5YJ55YXF2DQCQ4TQ2X588Z73JANZ","34PGFRQONOAH0J0G5ZBZIAKX859WJR",0,"Approved","Fri May 12 08:59:54 PDT 2017","Fri May 12 08:48:06 PDT 2017","Fri May 12 08:54:54 PDT 2017","Fri May 12 09:00:16 PDT 2017",NA,NA,NA,NA,"undefined",6.76781666666667,"[]"
"33",0,10928,"[u'The nurse examined the medication carefully.', u' then wrote something on the chart and left.']",9.07,"He","Was the nurse examining medication?","nurse","Yes","[6822, 448, 1480, 2272, u'Yes']",36,"English",0,"Male",39,"""Everyday"" is an adjective.","No.","Yes",".50",3,"Windows",1080,1920,"Chrome","3N5YJ55YXF2DQCQ4TQ2X588Z73JANZ","3QY2P19FFHX9BG7GXSZS9WCOSF7NX3","Language study","Answer questions about different professions. Quick and fun.","language research stanford fun cognitive science university experiment","$0.40","Fri May 12 08:47:36 PDT 2017",9,0,0,9,"Reviewable","NotReviewed","1 cond",1800,300,"Sun May 14 08:47:36 PDT 2017","https://requester.mturk.com/mturk/manageHIT?HITId=3N5YJ55YXF2DQCQ4TQ2X588Z73JANZ","34PGFRQONOAH0J0G5ZBZIAKX859WJR",0,"Approved","Fri May 12 08:59:54 PDT 2017","Fri May 12 08:48:06 PDT 2017","Fri May 12 08:54:54 PDT 2017","Fri May 12 09:00:16 PDT 2017",NA,NA,NA,NA,"undefined",6.76781666666667,"[]"
"34",1,10345,"[u'The novelist went to a coffee shop to write.', u' procrastinated for an hour before writing half a chapter.']",NA,"He","Did the novelist complete a whole chapter?","novelist","No","[u'Yes']",3,"English",0,"Male",34,"","","Yes","3",3,"Linux",1050,1680,"Chrome","3N5YJ55YXF2DQCQ4TQ2X588Z73JANZ","3QY2P19FFHX9BG7GXSZS9WCOSF7NX3","Language study","Answer questions about different professions. Quick and fun.","language research stanford fun cognitive science university experiment","$0.40","Fri May 12 08:47:36 PDT 2017",9,0,0,9,"Reviewable","NotReviewed","1 cond",1800,300,"Sun May 14 08:47:36 PDT 2017","https://requester.mturk.com/mturk/manageHIT?HITId=3N5YJ55YXF2DQCQ4TQ2X588Z73JANZ","34S9DKFK73OH8EM1ZYLFWEMUSXEYNW",1,"Approved","Fri May 12 09:07:04 PDT 2017","Fri May 12 08:48:07 PDT 2017","Fri May 12 09:02:04 PDT 2017","Fri May 12 09:07:16 PDT 2017",NA,NA,NA,NA,"undefined",3.54813333333333,"[]"
"35",1,5675,"[u'The news anchor delivered the homicide report.', u' felt perturbed by the tragic nature of the news she was reading.']",NA,"She","Did the news anchor feel disturbed by the homicide report?","news anchor","yes","[u'Yes']",4,"English",0,"Male",34,"","","Yes","3",3,"Linux",1050,1680,"Chrome","3N5YJ55YXF2DQCQ4TQ2X588Z73JANZ","3QY2P19FFHX9BG7GXSZS9WCOSF7NX3","Language study","Answer questions about different professions. Quick and fun.","language research stanford fun cognitive science university experiment","$0.40","Fri May 12 08:47:36 PDT 2017",9,0,0,9,"Reviewable","NotReviewed","1 cond",1800,300,"Sun May 14 08:47:36 PDT 2017","https://requester.mturk.com/mturk/manageHIT?HITId=3N5YJ55YXF2DQCQ4TQ2X588Z73JANZ","34S9DKFK73OH8EM1ZYLFWEMUSXEYNW",1,"Approved","Fri May 12 09:07:04 PDT 2017","Fri May 12 08:48:07 PDT 2017","Fri May 12 09:02:04 PDT 2017","Fri May 12 09:07:16 PDT 2017",NA,NA,NA,NA,"undefined",3.54813333333333,"[]"
"36",1,4979,"[u'The opera singer belted a high C.', u' was heartened when the audience rose to their feet.']",NA,"She","Did the opera singer belt a high F?","opera singer","No","[u'No']",5,"English",0,"Male",34,"","","Yes","3",3,"Linux",1050,1680,"Chrome","3N5YJ55YXF2DQCQ4TQ2X588Z73JANZ","3QY2P19FFHX9BG7GXSZS9WCOSF7NX3","Language study","Answer questions about different professions. Quick and fun.","language research stanford fun cognitive science university experiment","$0.40","Fri May 12 08:47:36 PDT 2017",9,0,0,9,"Reviewable","NotReviewed","1 cond",1800,300,"Sun May 14 08:47:36 PDT 2017","https://requester.mturk.com/mturk/manageHIT?HITId=3N5YJ55YXF2DQCQ4TQ2X588Z73JANZ","34S9DKFK73OH8EM1ZYLFWEMUSXEYNW",1,"Approved","Fri May 12 09:07:04 PDT 2017","Fri May 12 08:48:07 PDT 2017","Fri May 12 09:02:04 PDT 2017","Fri May 12 09:07:16 PDT 2017",NA,NA,NA,NA,"undefined",3.54813333333333,"[]"
"37",1,5481,"[u'The cheerleader arrived early for the game.', u' was amazed to see how many people were there.']",10.77,"She","Did the cheerleader arrive late for the game?","cheerleader","No","[6296, 504, 1272, 1008, u'No']",7,"English",0,"Male",34,"","","Yes","3",3,"Linux",1050,1680,"Chrome","3N5YJ55YXF2DQCQ4TQ2X588Z73JANZ","3QY2P19FFHX9BG7GXSZS9WCOSF7NX3","Language study","Answer questions about different professions. Quick and fun.","language research stanford fun cognitive science university experiment","$0.40","Fri May 12 08:47:36 PDT 2017",9,0,0,9,"Reviewable","NotReviewed","1 cond",1800,300,"Sun May 14 08:47:36 PDT 2017","https://requester.mturk.com/mturk/manageHIT?HITId=3N5YJ55YXF2DQCQ4TQ2X588Z73JANZ","34S9DKFK73OH8EM1ZYLFWEMUSXEYNW",1,"Approved","Fri May 12 09:07:04 PDT 2017","Fri May 12 08:48:07 PDT 2017","Fri May 12 09:02:04 PDT 2017","Fri May 12 09:07:16 PDT 2017",NA,NA,NA,NA,"undefined",3.54813333333333,"[]"
"38",1,5295,"[u'The electrician examined the light fixing.', u' needed a special attachment to fix it.']",2.2,"He","Was the electrician mending a stereo?","electrician","No","[3784, 542, 1192, 912, u'No']",8,"English",0,"Male",34,"","","Yes","3",3,"Linux",1050,1680,"Chrome","3N5YJ55YXF2DQCQ4TQ2X588Z73JANZ","3QY2P19FFHX9BG7GXSZS9WCOSF7NX3","Language study","Answer questions about different professions. Quick and fun.","language research stanford fun cognitive science university experiment","$0.40","Fri May 12 08:47:36 PDT 2017",9,0,0,9,"Reviewable","NotReviewed","1 cond",1800,300,"Sun May 14 08:47:36 PDT 2017","https://requester.mturk.com/mturk/manageHIT?HITId=3N5YJ55YXF2DQCQ4TQ2X588Z73JANZ","34S9DKFK73OH8EM1ZYLFWEMUSXEYNW",1,"Approved","Fri May 12 09:07:04 PDT 2017","Fri May 12 08:48:07 PDT 2017","Fri May 12 09:02:04 PDT 2017","Fri May 12 09:07:16 PDT 2017",NA,NA,NA,NA,"undefined",3.54813333333333,"[]"
"39",1,5991,"[u'The pediatrician gave out free gift bags to every appointment.', u' included in each gift bag the child&quotechars favorite candy.']",5.43,"She","Did the pediatrician give out free gift bags to only some appointments?","pediatrician","No","[3472, 383, 1344, 1680, u'No']",9,"English",0,"Male",34,"","","Yes","3",3,"Linux",1050,1680,"Chrome","3N5YJ55YXF2DQCQ4TQ2X588Z73JANZ","3QY2P19FFHX9BG7GXSZS9WCOSF7NX3","Language study","Answer questions about different professions. Quick and fun.","language research stanford fun cognitive science university experiment","$0.40","Fri May 12 08:47:36 PDT 2017",9,0,0,9,"Reviewable","NotReviewed","1 cond",1800,300,"Sun May 14 08:47:36 PDT 2017","https://requester.mturk.com/mturk/manageHIT?HITId=3N5YJ55YXF2DQCQ4TQ2X588Z73JANZ","34S9DKFK73OH8EM1ZYLFWEMUSXEYNW",1,"Approved","Fri May 12 09:07:04 PDT 2017","Fri May 12 08:48:07 PDT 2017","Fri May 12 09:02:04 PDT 2017","Fri May 12 09:07:16 PDT 2017",NA,NA,NA,NA,"undefined",3.54813333333333,"[]"
"40",1,4936,"[u'The football player spent hours in the whirlpool each day.', u' had injured an ankle, and the whirlpool eased the pain.']",1.57,"She","Had the football player injured an ankle?","football player","Yes","[4183, 303, 1487, 280, u'Yes']",10,"English",0,"Male",34,"","","Yes","3",3,"Linux",1050,1680,"Chrome","3N5YJ55YXF2DQCQ4TQ2X588Z73JANZ","3QY2P19FFHX9BG7GXSZS9WCOSF7NX3","Language study","Answer questions about different professions. Quick and fun.","language research stanford fun cognitive science university experiment","$0.40","Fri May 12 08:47:36 PDT 2017",9,0,0,9,"Reviewable","NotReviewed","1 cond",1800,300,"Sun May 14 08:47:36 PDT 2017","https://requester.mturk.com/mturk/manageHIT?HITId=3N5YJ55YXF2DQCQ4TQ2X588Z73JANZ","34S9DKFK73OH8EM1ZYLFWEMUSXEYNW",1,"Approved","Fri May 12 09:07:04 PDT 2017","Fri May 12 08:48:07 PDT 2017","Fri May 12 09:02:04 PDT 2017","Fri May 12 09:07:16 PDT 2017",NA,NA,NA,NA,"undefined",3.54813333333333,"[]"
"41",1,6371,"[u'The art historian gets many invitations to speak at college campuses.', u' only accepts a few in the New England area.']",5.33,"He","Does the art historian ever speak outside of the New England area?","art historian","No","[3263, 264, 1744, 991, u'Yes']",11,"English",0,"Male",34,"","","Yes","3",3,"Linux",1050,1680,"Chrome","3N5YJ55YXF2DQCQ4TQ2X588Z73JANZ","3QY2P19FFHX9BG7GXSZS9WCOSF7NX3","Language study","Answer questions about different professions. Quick and fun.","language research stanford fun cognitive science university experiment","$0.40","Fri May 12 08:47:36 PDT 2017",9,0,0,9,"Reviewable","NotReviewed","1 cond",1800,300,"Sun May 14 08:47:36 PDT 2017","https://requester.mturk.com/mturk/manageHIT?HITId=3N5YJ55YXF2DQCQ4TQ2X588Z73JANZ","34S9DKFK73OH8EM1ZYLFWEMUSXEYNW",1,"Approved","Fri May 12 09:07:04 PDT 2017","Fri May 12 08:48:07 PDT 2017","Fri May 12 09:02:04 PDT 2017","Fri May 12 09:07:16 PDT 2017",NA,NA,NA,NA,"undefined",3.54813333333333,"[]"
"42",1,7811,"[u'The astrologer got a sweepstakes entry in the mail.', u' decided to fill it out and mail it in.']",5.8,"She","Did the astrologer receive a package in the mail?","astrologer","No","[4296, 458, 1286, 1311, u'No']",12,"English",0,"Male",34,"","","Yes","3",3,"Linux",1050,1680,"Chrome","3N5YJ55YXF2DQCQ4TQ2X588Z73JANZ","3QY2P19FFHX9BG7GXSZS9WCOSF7NX3","Language study","Answer questions about different professions. Quick and fun.","language research stanford fun cognitive science university experiment","$0.40","Fri May 12 08:47:36 PDT 2017",9,0,0,9,"Reviewable","NotReviewed","1 cond",1800,300,"Sun May 14 08:47:36 PDT 2017","https://requester.mturk.com/mturk/manageHIT?HITId=3N5YJ55YXF2DQCQ4TQ2X588Z73JANZ","34S9DKFK73OH8EM1ZYLFWEMUSXEYNW",1,"Approved","Fri May 12 09:07:04 PDT 2017","Fri May 12 08:48:07 PDT 2017","Fri May 12 09:02:04 PDT 2017","Fri May 12 09:07:16 PDT 2017",NA,NA,NA,NA,"undefined",3.54813333333333,"[]"
"43",1,4447,"[u'The student seemed upset and pale.', u' then asked for a glass of water.']",5.6,"He","Did the student ask for a glass of water?","student","Yes","[6072, 448, 1008, 928, u'Yes']",13,"English",0,"Male",34,"","","Yes","3",3,"Linux",1050,1680,"Chrome","3N5YJ55YXF2DQCQ4TQ2X588Z73JANZ","3QY2P19FFHX9BG7GXSZS9WCOSF7NX3","Language study","Answer questions about different professions. Quick and fun.","language research stanford fun cognitive science university experiment","$0.40","Fri May 12 08:47:36 PDT 2017",9,0,0,9,"Reviewable","NotReviewed","1 cond",1800,300,"Sun May 14 08:47:36 PDT 2017","https://requester.mturk.com/mturk/manageHIT?HITId=3N5YJ55YXF2DQCQ4TQ2X588Z73JANZ","34S9DKFK73OH8EM1ZYLFWEMUSXEYNW",1,"Approved","Fri May 12 09:07:04 PDT 2017","Fri May 12 08:48:07 PDT 2017","Fri May 12 09:02:04 PDT 2017","Fri May 12 09:07:16 PDT 2017",NA,NA,NA,NA,"undefined",3.54813333333333,"[]"
"44",1,5491,"[u'The interpreter checked the documents carefully for typos.', u' signed them and put them in the outgoing mail.']",6.53,"He","Did the interpreter put the documents in the trash?","interpreter","No","[2960, 408, 1583, 1015, u'No']",14,"English",0,"Male",34,"","","Yes","3",3,"Linux",1050,1680,"Chrome","3N5YJ55YXF2DQCQ4TQ2X588Z73JANZ","3QY2P19FFHX9BG7GXSZS9WCOSF7NX3","Language study","Answer questions about different professions. Quick and fun.","language research stanford fun cognitive science university experiment","$0.40","Fri May 12 08:47:36 PDT 2017",9,0,0,9,"Reviewable","NotReviewed","1 cond",1800,300,"Sun May 14 08:47:36 PDT 2017","https://requester.mturk.com/mturk/manageHIT?HITId=3N5YJ55YXF2DQCQ4TQ2X588Z73JANZ","34S9DKFK73OH8EM1ZYLFWEMUSXEYNW",1,"Approved","Fri May 12 09:07:04 PDT 2017","Fri May 12 08:48:07 PDT 2017","Fri May 12 09:02:04 PDT 2017","Fri May 12 09:07:16 PDT 2017",NA,NA,NA,NA,"undefined",3.54813333333333,"[]"
"45",1,5318,"[u'The farmer was worried about the next harvest.', u' was concerned there wouldn&quotechart be enough rain.']",2.27,"She","Was the farmer concerned there wouldn&quotechart be enough rain?","farmer","Yes","[3495, 391, 1503, 911, u'Yes']",15,"English",0,"Male",34,"","","Yes","3",3,"Linux",1050,1680,"Chrome","3N5YJ55YXF2DQCQ4TQ2X588Z73JANZ","3QY2P19FFHX9BG7GXSZS9WCOSF7NX3","Language study","Answer questions about different professions. Quick and fun.","language research stanford fun cognitive science university experiment","$0.40","Fri May 12 08:47:36 PDT 2017",9,0,0,9,"Reviewable","NotReviewed","1 cond",1800,300,"Sun May 14 08:47:36 PDT 2017","https://requester.mturk.com/mturk/manageHIT?HITId=3N5YJ55YXF2DQCQ4TQ2X588Z73JANZ","34S9DKFK73OH8EM1ZYLFWEMUSXEYNW",1,"Approved","Fri May 12 09:07:04 PDT 2017","Fri May 12 08:48:07 PDT 2017","Fri May 12 09:02:04 PDT 2017","Fri May 12 09:07:16 PDT 2017",NA,NA,NA,NA,"undefined",3.54813333333333,"[]"
"46",1,5728,"[u'The midwife read the newspaper everyday.', u' tried to keep informed about national and world news.']",10.27,"He","Did the midwife read the newspaper only once a week?","midwife","No","[3391, 424, 1103, 1184, u'No']",16,"English",0,"Male",34,"","","Yes","3",3,"Linux",1050,1680,"Chrome","3N5YJ55YXF2DQCQ4TQ2X588Z73JANZ","3QY2P19FFHX9BG7GXSZS9WCOSF7NX3","Language study","Answer questions about different professions. Quick and fun.","language research stanford fun cognitive science university experiment","$0.40","Fri May 12 08:47:36 PDT 2017",9,0,0,9,"Reviewable","NotReviewed","1 cond",1800,300,"Sun May 14 08:47:36 PDT 2017","https://requester.mturk.com/mturk/manageHIT?HITId=3N5YJ55YXF2DQCQ4TQ2X588Z73JANZ","34S9DKFK73OH8EM1ZYLFWEMUSXEYNW",1,"Approved","Fri May 12 09:07:04 PDT 2017","Fri May 12 08:48:07 PDT 2017","Fri May 12 09:02:04 PDT 2017","Fri May 12 09:07:16 PDT 2017",NA,NA,NA,NA,"undefined",3.54813333333333,"[]"
